Gm5965,EG546672,,,,,,,,,,,,,,,,,,
Gm5966,EG546683,,,,,,,,,,,,,,,,,,
Gm5967,EG546691,Ppia-ps17_697.1,,,,,,,,,,,,,,,,,
Gm16519,0,,,,,,,,,,,,,,,,,,
Gm5968,EG546708,,,,,,,,,,,,,,,,,,
Gm5969,EG546710,,,,,,,,,,,,,,,,,,
Gm5970,EG546714,,,,,,,,,,,,,,,,,,
Gm5971,EG546719,,,,,,,,,,,,,,,,,,
Ppp1r2-ps3,EG546723,Gm5972,,,,,,,,,,,,,,,,,
Cyp26c1,EG546726,,,,,,,,,,,,,,,,,,
Calhm1,EG546729,,,,,,,,,,,,,,,,,,
Gm5973,EG546733,Ppia-ps1_352.1,,,,,,,,,,,,,,,,,
Gm5974,EG546734,,,,,,,,,,,,,,,,,,
Gm5975,EG546735,,,,,,,,,,,,,,,,,,
Gm5976,EG546736,,,,,,,,,,,,,,,,,,
Olfr220,EG546747,MOR103-13P,MOR103-17,Olfr220-ps1,Olfr413-ps1,,,,,,,,,,,,,,
Gm5977,0,,,,,,,,,,,,,,,,,,
Gm13735,OTTMUSG00000013797,,,,,,,,,,,,,,,,,,
Olfr1174-ps,MOR174-18,OTTMUSG00000013944,Olfr1174,,,,,,,,,,,,,,,,
Olfr1175-ps,MOR174-15P,OTTMUSG00000013948,Olfr1175,,,,,,,,,,,,,,,,
Gm11462,OTTMUSG00000001123,,,,,,,,,,,,,,,,,,
Gm5978,EG546797,,,,,,,,,,,,,,,,,,
Etv3l,EG546801,,,,,,,,,,,,,,,,,,
Gm5979,EG546802,,,,,,,,,,,,,,,,,,
Gm5980,EG546808,,,,,,,,,,,,,,,,,,
Gm5981,EG546810,Ppia-ps3_2252.1,,,,,,,,,,,,,,,,,
Gm5982,EG546811,,,,,,,,,,,,,,,,,,
Gm5983,EG546818,,,,,,,,,,,,,,,,,,
Gm11829,OTTMUSG00000004508,,,,,,,,,,,,,,,,,,
Gm11895,Hn1-ps1,OTTMUSG00000004811,,,,,,,,,,,,,,,,,
Mup-ps21,Gm12555,OTTMUSG00000007477,,,,,,,,,,,,,,,,,
Gm13281,OTTMUSG00000011276,,,,,,,,,,,,,,,,,,
Gm13282,OTTMUSG00000011278,,,,,,,,,,,,,,,,,,
Cyp2j7,Cyp2j7-ps,OTTMUSG00000007941,,,,,,,,,,,,,,,,,
Ldlrad1,OTTMUSG00000008594,,,,,,,,,,,,,,,,,,
Cyp4a30-ps,Cyp4a30a-ps,Gm12836,OTTMUSG00000008623,,,,,,,,,,,,,,,,
Gm12848,OTTMUSG00000008685,,,,,,,,,,,,,,,,,,
Gm13178,Gm437,OTTMUSG00000010750,,,,,,,,,,,,,,,,,
Gm5984,EG546854,,,,,,,,,,,,,,,,,,
Gm5985,EG546855,,,,,,,,,,,,,,,,,,
Gm5986,EG546866,,,,,,,,,,,,,,,,,,
LOC546876,0,,,,,,,,,,,,,,,,,,
Gm5987,EG546882,,,,,,,,,,,,,,,,,,
Ccdc42b,Gm5988,,,,,,,,,,,,,,,,,,
Gm5989,EG546894,,,,,,,,,,,,,,,,,,
Olfr455,EG546896,MOR0-17_p,MOR0-2P,MORO-2,Olfr455-ps1,,,,,,,,,,,,,,
Gm5990,EG546897,,,,,,,,,,,,,,,,,,
Vmn1r34,EG546901,Gm5991,,,,,,,,,,,,,,,,,
Vmn1r-ps24,EG546902,Gm5992,,,,,,,,,,,,,,,,,
Vmn1r39,EG546903,Gm5993,,,,,,,,,,,,,,,,,
Igkv8-31,EG546905,Gm5994,,,,,,,,,,,,,,,,,
Gm5995,EG546907,,,,,,,,,,,,,,,,,,
Vmn2r21,EG546912,,,,,,,,,,,,,,,,,,
Vmn2r22,EG546913,,,,,,,,,,,,,,,,,,
Gm15707,EG546917,OTTMUSG00000025465,,,,,,,,,,,,,,,,,
Gm5996,EG546931,,,,,,,,,,,,,,,,,,
Gm5997,EG546936,,,,,,,,,,,,,,,,,,
Vmn1r176,Gm5998,,,,,,,,,,,,,,,,,,
Vmn1r170,EG546944,Gm5999,,,,,,,,,,,,,,,,,
Rpl23a-ps8,EG546947,Gm6000,,,,,,,,,,,,,,,,,
Rpl23a-ps9,EG546949,Gm6001,,,,,,,,,,,,,,,,,
Rpl23a-ps10,EG546951,Gm6002,,,,,,,,,,,,,,,,,
Gm6003,EG546954,,,,,,,,,,,,,,,,,,
Gm20749,0,,,,,,,,,,,,,,,,,,
Vmn2r62,0,,,,,,,,,,,,,,,,,,
Gm6004,EG546965,,,,,,,,,,,,,,,,,,
Gm6006,0,,,,,,,,,,,,,,,,,,
Vmn2r74,EG546980,,,,,,,,,,,,,,,,,,
Vmn2r75,EG546981,,,,,,,,,,,,,,,,,,
Vmn2r77,EG546983,,,,,,,,,,,,,,,,,,
Olfr607,EG546989,MOR33-3P,,,,,,,,,,,,,,,,,
Gm6007,EG546990,,,,,,,,,,,,,,,,,,
Gm6008,EG546993,,,,,,,,,,,,,,,,,,
Gm16475,EG668533,,,,,,,,,,,,,,,,,,
Gm10289,EG546995,ENSMUSG00000070370,,,,,,,,,,,,,,,,,
Gm6009,EG547006,,,,,,,,,,,,,,,,,,
Gm6010,EG547008,,,,,,,,,,,,,,,,,,
Gm6011,EG547011,,,,,,,,,,,,,,,,,,
Gm6012,EG547012,,,,,,,,,,,,,,,,,,
Gm6013,EG547022,,,,,,,,,,,,,,,,,,
Gm6014,EG547023,,,,,,,,,,,,,,,,,,
Gm6015,EG547033,,,,,,,,,,,,,,,,,,
Gm6016,EG547034,,,,,,,,,,,,,,,,,,
Kdm4dl,EG547035,Gm6017,,,,,,,,,,,,,,,,,
Gm6018,EG547043,,,,,,,,,,,,,,,,,,
Iqcf2,EG547049,,,,,,,,,,,,,,,,,,
Gm6019,EG547057,,,,,,,,,,,,,,,,,,
Gm6020,EG547091,mszf72,,,,,,,,,,,,,,,,,
B020011L13Rik,0,,,,,,,,,,,,,,,,,,
Gm10674,EG547103,ENSMUSG00000074347,,,,,,,,,,,,,,,,,
Trim43a,EG547109,Gm6021,,,,,,,,,,,,,,,,,
Tmem181b-ps,Tmem181b,,,,,,,,,,,,,,,,,,
Gm6022,0,,,,,,,,,,,,,,,,,,
6820431F20Rik,0,,,,,,,,,,,,,,,,,,
Gm14501,OTTMUSG00000016887,,,,,,,,,,,,,,,,,,
Gm14485,OTTMUSG00000016791,Ppia-psx_105.1,,,,,,,,,,,,,,,,,
Gm14484,OTTMUSG00000016790,,,,,,,,,,,,,,,,,,
Gm6023,EG547166,,,,,,,,,,,,,,,,,,
Rhox7,Gm712,,,,,,,,,,,,,,,,,,
Gm14564,EG547170,OTTMUSG00000017226,,,,,,,,,,,,,,,,,
Gm6024,EG547171,,,,,,,,,,,,,,,,,,
Gm6025,EG547172,,,,,,,,,,,,,,,,,,
Zc3h12b,A130028J20Rik,CXorf32,Gm373,,,,,,,,,,,,,,,,
Gm14855,EG547182,OTTMUSG00000018269,,,,,,,,,,,,,,,,,
Gm6026,H2al2y,,,,,,,,,,,,,,,,,,
LOC547213,0,,,,,,,,,,,,,,,,,,
Gm6027,EG547215,,,,,,,,,,,,,,,,,,
Cyp4a28-ps,CYP_b,Cyp4a21,Cyp4a21-ps,OTTMUSG00000008613,,,,,,,,,,,,,,,
Gm6028,EG547247,,,,,,,,,,,,,,,,,,
Parp14,1600029O10Rik,ARTD8,BC021340,CoaSt6,mKIAA1268,,,,,,,,,,,,,,
Gm6029,EG547263,,,,,,,,,,,,,,,,,,
Gm6030,EG547267,,,,,,,,,,,,,,,,,,
Gm6031,EG547302,,,,,,,,,,,,,,,,,,
Gm6032,EG547311,,,,,,,,,,,,,,,,,,
LOC547323,0,,,,,,,,,,,,,,,,,,
Trav13n-3,EG547328,Gm6033,,,,,,,,,,,,,,,,,
Trav16d-dv11,ENSMUSG00000072535,ENSMUSG00000076796,Gm10893,Trav16d/dv11,,,,,,,,,,,,,,,
Trav14-3,Gm13933,OTTMUSG00000015124,,,,,,,,,,,,,,,,,
LOC547334,0,,,,,,,,,,,,,,,,,,
Gm6034,EG547347,H2-gs14-2,,,,,,,,,,,,,,,,,
H2-T3-like,0,,,,,,,,,,,,,,,,,,
LOC547349,0,,,,,,,,,,,,,,,,,,
Gm6035,EG547402,,,,,,,,,,,,,,,,,,
Fam220-ps,EG547412,Gm15380,Gm6036,OTTMUSG00000020861,,,,,,,,,,,,,,,
Cycl,0,,,,,,,,,,,,,,,,,,
Trav7-3,Gm13946,OTTMUSG00000015158,,,,,,,,,,,,,,,,,
Trav15n-2,100101491,EG547424,ENSMUSG00000072523,ENSMUSG00000076813,Gm16366,Gm6037,,,,,,,,,,,,,
Trav18,Gm13894,Gm29,OTTMUSG00000015026,,,,,,,,,,,,,,,,
Trav19,Gm13893,MVA5T,OTTMUSG00000015025,,,,,,,,,,,,,,,,
Btnl2,BTL-II,BTLN2,Btl2,Gm315,NG9,,,,,,,,,,,,,,
Gm6038,EG547447,,,,,,,,,,,,,,,,,,
LOC548102,0,,,,,,,,,,,,,,,,,,
LOC548103,0,,,,,,,,,,,,,,,,,,
BC023719,0,,,,,,,,,,,,,,,,,,
D19Mgc5,0,,,,,,,,,,,,,,,,,,
Arid3c,OTTMUSG00000006683,,,,,,,,,,,,,,,,,,
LOC552873,0,,,,,,,,,,,,,,,,,,
LOC552874,0,,,,,,,,,,,,,,,,,,
AU015680,0,,,,,,,,,,,,,,,,,,
LOC552876,0,,,,,,,,,,,,,,,,,,
LOC552877,0,,,,,,,,,,,,,,,,,,
C130023C23Rik,0,,,,,,,,,,,,,,,,,,
LOC552881,0,,,,,,,,,,,,,,,,,,
LOC552882,0,,,,,,,,,,,,,,,,,,
LOC552890,0,,,,,,,,,,,,,,,,,,
Ugt2a2,0,,,,,,,,,,,,,,,,,,
LOC552901,0,,,,,,,,,,,,,,,,,,
LOC552902,0,,,,,,,,,,,,,,,,,,
LOC552903,0,,,,,,,,,,,,,,,,,,
LOC552904,0,,,,,,,,,,,,,,,,,,
LOC552906,0,,,,,,,,,,,,,,,,,,
LOC552907,0,,,,,,,,,,,,,,,,,,
LOC552908,0,,,,,,,,,,,,,,,,,,
LOC552909,0,,,,,,,,,,,,,,,,,,
LOC552911,0,,,,,,,,,,,,,,,,,,
Gm14634,OTTMUSG00000017535,,,,,,,,,,,,,,,,,,
LOC553089,0,,,,,,,,,,,,,,,,,,
LOC553090,0,,,,,,,,,,,,,,,,,,
LOC553093,0,,,,,,,,,,,,,,,,,,
Gm17750,0,,,,,,,,,,,,,,,,,,
LOC553096,0,,,,,,,,,,,,,,,,,,
Cxx1b,Mart8c,,,,,,,,,,,,,,,,,,
BB431852,0,,,,,,,,,,,,,,,,,,
BB453382,0,,,,,,,,,,,,,,,,,,
BB283564,0,,,,,,,,,,,,,,,,,,
AA438147,0,,,,,,,,,,,,,,,,,,
AA681502,0,,,,,,,,,,,,,,,,,,
Mettl7a2Higd1c,Mettl7a2-Higd1c,Mettl7a2higd1c,UbiE-YGHL1,,,,,,,,,,,,,,,,
2610042L04Rik,Tksn,takusan,,,,,,,,,,,,,,,,,
Gm6039,EG572559,,,,,,,,,,,,,,,,,,
Defb46,Defb53,EG574081,,,,,,,,,,,,,,,,,
AB193402,0,,,,,,,,,,,,,,,,,,
Gpr17,AI853548,,,,,,,,,,,,,,,,,,
Fam196b,EG574403,Gm6041,,,,,,,,,,,,,,,,,
Gm14685,0,,,,,,,,,,,,,,,,,,
DXBay18,0,,,,,,,,,,,,,,,,,,
Gm6042,EG574415,Kb32p,,,,,,,,,,,,,,,,,
Gm11597,Ka11p,OTTMUSG00000002548,,,,,,,,,,,,,,,,,
Tas2r137,T2R37,Tas2r3,mt2r41,,,,,,,,,,,,,,,,
Serinc4,0,,,,,,,,,,,,,,,,,,
Zmynd15,0,,,,,,,,,,,,,,,,,,
Psg26,EG574429,cea14,,,,,,,,,,,,,,,,,
Xlr3b,EG574437,Xlr3,,,,,,,,,,,,,,,,,
Xlr5a,Xlr5d,,,,,,,,,,,,,,,,,,
Vax2os,Vas2os,Vax2os1,Vax2os2,,,,,,,,,,,,,,,,
Gm11507,Hr6bn,OTTMUSG00000001474,,,,,,,,,,,,,,,,,
Has2os,EG594843,Has2as,Hasnt,,,,,,,,,,,,,,,,
Tceal3,1100001D19Rik,,,,,,,,,,,,,,,,,,
Ndufs5,AI256693,,,,,,,,,,,,,,,,,,
Gm6043,Ppia-ps15,,,,,,,,,,,,,,,,,,
E030024N20Rik,9030417F11Rik,Ppia-ps8,,,,,,,,,,,,,,,,,
Gm6044,EG595140,Ppia-ps22,,,,,,,,,,,,,,,,,
Gm6045,EG595141,Ppia-ps25,,,,,,,,,,,,,,,,,
Gm6046,EG595150,Rpl32-ps5c,,,,,,,,,,,,,,,,,
Gm15621,EG606492,OTTMUSG00000024445,Ppia,,,,,,,,,,,,,,,,
Gsk3a,2700086H06Rik,,,,,,,,,,,,,,,,,,
Otx2os1,0,,,,,,,,,,,,,,,,,,
Gm6047,Hn1l-ps1,,,,,,,,,,,,,,,,,,
Gm6048,EG606511,Map1lc3-ps8,,,,,,,,,,,,,,,,,
Gm6049,EG606512,Hn1-ps4,,,,,,,,,,,,,,,,,
Gm6050,Ppia-ps1-1625,,,,,,,,,,,,,,,,,,
Gabarapl2-ps,0,,,,,,,,,,,,,,,,,,
Gm6051,EG606516,Gabarapl2-ps5_758.1,,,,,,,,,,,,,,,,,
Gm6052,EG606517,Ppia-ps18_318.1,,,,,,,,,,,,,,,,,
Gm6053,EG606518,Map1lc3-ps7,,,,,,,,,,,,,,,,,
Gm6054,EG606519,Map1lc3-ps3,,,,,,,,,,,,,,,,,
Gm6055,EG606520,Map1lc3-ps2,,,,,,,,,,,,,,,,,
Gm6056,EG606521,Ppia-ps13_636.1,,,,,,,,,,,,,,,,,
Gm6057,EG606522,Ppia-ps3_1437.1,,,,,,,,,,,,,,,,,
Gm6058,EG606525,Gabarapl2-ps1_1522.1,,,,,,,,,,,,,,,,,
Gm6059,Gabarapl2-ps3,,,,,,,,,,,,,,,,,,
Gm6060,EG606528,Ppia-ps1_109.1,,,,,,,,,,,,,,,,,
Gm6061,EG606529,Ppia-ps3_1245.1,,,,,,,,,,,,,,,,,
Gm13493,OTTMUSG00000012409,Ppia-ps2_635.1,,,,,,,,,,,,,,,,,
Gm6062,EG606531,Ppia-psx_466.1,,,,,,,,,,,,,,,,,
Gm6063,EG606532,Ppia-ps6_731.1,,,,,,,,,,,,,,,,,
Gm6064,EG606533,Ppia-ps6_1128.1,,,,,,,,,,,,,,,,,
Gm6065,EG606534,Gm5517,Ppia-ps7_184.1,,,,,,,,,,,,,,,,
Gm6066,EG606535,Ppia-ps14_696.1,,,,,,,,,,,,,,,,,
Gm12632,OTTMUSG00000007789,Ppia-ps4_804.1,,,,,,,,,,,,,,,,,
Gm6067,EG606537,Ppia-psx_1100.1,,,,,,,,,,,,,,,,,
Gm13679,OTTMUSG00000013344,Ppia-ps2_981.1,,,,,,,,,,,,,,,,,
Gm6702,EG626732,Ppia-ps5_1584.1,,,,,,,,,,,,,,,,,
Gm12842,OTTMUSG00000008654,Ppia-ps4_1138.1,,,,,,,,,,,,,,,,,
Gm6068,EG606541,Ppia-ps12_475.1,,,,,,,,,,,,,,,,,
Gm6069,EG606542,Ppia-ps3_337.1,,,,,,,,,,,,,,,,,
Gm6070,EG606543,Ppia-ps8_36.1,,,,,,,,,,,,,,,,,
Gm6071,EG606544,Ppia-psx_207.1,,,,,,,,,,,,,,,,,
Gm6072,EG606545,Ppia-ps6_789.1,,,,,,,,,,,,,,,,,
Gm13400,OTTMUSG00000011869,Ppia-ps2_387.1,,,,,,,,,,,,,,,,,
Gm6073,EG606547,Ppia-ps3_416.1,,,,,,,,,,,,,,,,,
Gm12071,OTTMUSG00000005301,Ppia-ps11_266.1,,,,,,,,,,,,,,,,,
Gm6074,EG606715,Ppia-ps3_1528.1,,,,,,,,,,,,,,,,,
Gm6075,EG606716,Ppia-ps1_125.1,,,,,,,,,,,,,,,,,
Gm6076,EG606717,Ppia-ps14_723.1,,,,,,,,,,,,,,,,,
Gm6077,EG606718,Ppia-ps3_1390.1,,,,,,,,,,,,,,,,,
Gm6078,EG606725,Ppia-ps18_172.1,,,,,,,,,,,,,,,,,
Gm6079,EG606726,Ppia-psx_14.1,,,,,,,,,,,,,,,,,
Gm14534,OTTMUSG00000017072,Ppia-psx_132.1,,,,,,,,,,,,,,,,,
Gm6080,EG606728,Ppia-ps13_1282.1,,,,,,,,,,,,,,,,,
Gm6081,EG606729,Ppia-ps13_297.1,,,,,,,,,,,,,,,,,
Gm6082,EG606730,Ppia-ps9_818.1,,,,,,,,,,,,,,,,,
Gm11700,OTTMUSG00000003523,Ppia-ps2_1789.1,,,,,,,,,,,,,,,,,
Gm13458,Magmas-ps,OTTMUSG00000012291,,,,,,,,,,,,,,,,,
Gm13454,OTTMUSG00000012283,Ppia-ps2_560.1,,,,,,,,,,,,,,,,,
A330069E16Rik,0,,,,,,,,,,,,,,,,,,
C920009B18Rik,0,,,,,,,,,,,,,,,,,,
4930571B16Rik,0,,,,,,,,,,,,,,,,,,
Ugt1a3-ps,0,,,,,,,,,,,,,,,,,,
Ugt1a11-ps,A14P',,,,,,,,,,,,,,,,,,
Ugt1a7b-ps,0,,,,,,,,,,,,,,,,,,
Ugt1a4-ps,0,,,,,,,,,,,,,,,,,,
Ugt1a8,A116,OTTMUSG00000020811,,,,,,,,,,,,,,,,,
Ugt1a7a-ps,A6P',,,,,,,,,,,,,,,,,,
AA465934,0,,,,,,,,,,,,,,,,,,
AV226208,0,,,,,,,,,,,,,,,,,,
A730017L22Rik,0,,,,,,,,,,,,,,,,,,
BC029722,0,,,,,,,,,,,,,,,,,,
A230073K19Rik,0,,,,,,,,,,,,,,,,,,
1810020O05Rik,0,,,,,,,,,,,,,,,,,,
Xite,Xca,Xce,,,,,,,,,,,,,,,,,
Rmcf2,0,,,,,,,,,,,,,,,,,,
Zcchc16,C230031A03Rik,Mar4,,,,,,,,,,,,,,,,,
Fam71a,4933417M04Rik,GARI-L4,,,,,,,,,,,,,,,,,
Rfx8,4933400N17Rik,,,,,,,,,,,,,,,,,,
A230072I06Rik,0,,,,,,,,,,,,,,,,,,
5330413D20Rik,0,,,,,,,,,,,,,,,,,,
G430095P16Rik,0,,,,,,,,,,,,,,,,,,
9230009I02Rik,0,,,,,,,,,,,,,,,,,,
4930428D18Rik,0,,,,,,,,,,,,,,,,,,
Lrp8os2,B230314M03Rik,,,,,,,,,,,,,,,,,,
C430049E01Rik,0,,,,,,,,,,,,,,,,,,
G930045G22Rik,0,,,,,,,,,,,,,,,,,,
9230020A06Rik,0,,,,,,,,,,,,,,,,,,
6430553K19Rik,0,,,,,,,,,,,,,,,,,,
Tmem253,G630016D24Rik,,,,,,,,,,,,,,,,,,
1700101G07Rik,0,,,,,,,,,,,,,,,,,,
4930567H17Rik,0,,,,,,,,,,,,,,,,,,
I830134H01Rik,0,,,,,,,,,,,,,,,,,,
4930588K23Rik,0,,,,,,,,,,,,,,,,,,
B430319F04Rik,0,,,,,,,,,,,,,,,,,,
9430078G10Rik,0,,,,,,,,,,,,,,,,,,
F830208F22Rik,0,,,,,,,,,,,,,,,,,,
A630081J09Rik,0,,,,,,,,,,,,,,,,,,
Zfp872,9530015I07Rik,,,,,,,,,,,,,,,,,,
A730065G17Rik,0,,,,,,,,,,,,,,,,,,
G730013B05Rik,0,,,,,,,,,,,,,,,,,,
I730030J21Rik,0,,,,,,,,,,,,,,,,,,
B020014A21Rik,0,,,,,,,,,,,,,,,,,,
4930432M17Rik,0,,,,,,,,,,,,,,,,,,
4932430I15Rik,0,,,,,,,,,,,,,,,,,,
4930527B05Rik,0,,,,,,,,,,,,,,,,,,
9530052E02Rik,0,,,,,,,,,,,,,,,,,,
F830104G03Rik,0,,,,,,,,,,,,,,,,,,
F730021E23Rik,0,,,,,,,,,,,,,,,,,,
C130040N14Rik,0,,,,,,,,,,,,,,,,,,
I920046F24Rik,0,,,,,,,,,,,,,,,,,,
9130409I23Rik,0,,,,,,,,,,,,,,,,,,
G630093K05Rik,0,,,,,,,,,,,,,,,,,,
I730028E13Rik,0,,,,,,,,,,,,,,,,,,
F420015M19Rik,0,,,,,,,,,,,,,,,,,,
F830210D05Rik,0,,,,,,,,,,,,,,,,,,
Zfp551,9630004E07Rik,Znf551,,,,,,,,,,,,,,,,,
4933416C03Rik,0,,,,,,,,,,,,,,,,,,
F930026P19Rik,0,,,,,,,,,,,,,,,,,,
Xlr4e-ps,EG667446,Xlr4e,,,,,,,,,,,,,,,,,
Gm6083,ENSMUSG00000078182,,,,,,,,,,,,,,,,,,
Stxbp3b,Munc18c(L),Stxbp3-1,,,,,,,,,,,,,,,,,
Klra17c,Ly49q3,,,,,,,,,,,,,,,,,,
LOC619378,0,,,,,,,,,,,,,,,,,,
Tnfsf12Tnfsf13,Tnfsf12-Tnfsf13,Tnfsf12tnfsf13,Twe-pril,,,,,,,,,,,,,,,,
Esp1,EG619517,Gm6084,,,,,,,,,,,,,,,,,
Rpl34-ps1,EG619547,ENSMUSG00000068396,Gm10239,,,,,,,,,,,,,,,,
Defb42,Defb44,,,,,,,,,,,,,,,,,,
4932431L22Rik,0,,,,,,,,,,,,,,,,,,
Gm6085,EG619596,,,,,,,,,,,,,,,,,,
Gm6086,EG619597,Gm219,,,,,,,,,,,,,,,,,
Gm6087,EG619601,,,,,,,,,,,,,,,,,,
Zcchc17,2810055E05Rik,HSPC251,LDC4,pNO40,pS1D,,,,,,,,,,,,,,
Gm6088,EG619612,,,,,,,,,,,,,,,,,,
Gm6089,EG619645,,,,,,,,,,,,,,,,,,
Gm6090,EG619647,,,,,,,,,,,,,,,,,,
Gm6091,EG619653,,,,,,,,,,,,,,,,,,
Klf14,5330411L03Rik,AL022736,BTEB5,,,,,,,,,,,,,,,,
4930529C04Rik,0,,,,,,,,,,,,,,,,,,
Gm6092,EG619688,,,,,,,,,,,,,,,,,,
Vmn2r116,EG619697,V2Rp5,,,,,,,,,,,,,,,,,
Gm6093,EG619715,,,,,,,,,,,,,,,,,,
Gm6094,EG619716,,,,,,,,,,,,,,,,,,
6430590A07Rik,EG619719,,,,,,,,,,,,,,,,,,
Gm6096,EG619734,,,,,,,,,,,,,,,,,,
Igkv4-56,Gm16992,ao4,,,,,,,,,,,,,,,,,
Gm6097,EG619750,,,,,,,,,,,,,,,,,,
Gm6098,0,,,,,,,,,,,,,,,,,,
Vmn2r-ps134,EG619775,Gm6099,,,,,,,,,,,,,,,,,
Gm6100,EG619780,,,,,,,,,,,,,,,,,,
Gm6101,EG619785,,,,,,,,,,,,,,,,,,
Vmn2r117,EG619788,V2Rp6,,,,,,,,,,,,,,,,,
Gm6102,EG619792,,,,,,,,,,,,,,,,,,
Gm6103,EG619800,,,,,,,,,,,,,,,,,,
Igkv4-51,0,,,,,,,,,,,,,,,,,,
1700010L04Rik,0,,,,,,,,,,,,,,,,,,
Igkv12-49,0,,,,,,,,,,,,,,,,,,
Gm6104,EG619829,,,,,,,,,,,,,,,,,,
Ighv1-69,Gm16708,,,,,,,,,,,,,,,,,,
Gm12633,OTTMUSG00000007790,,,,,,,,,,,,,,,,,,
Igkv5-48,ENSMUSG00000029975,ENSMUSG00000076563,Gm10881,,,,,,,,,,,,,,,,
Gm6105,EG619863,,,,,,,,,,,,,,,,,,
Vmn2r-ps94,OTTMUSG00000000718,,,,,,,,,,,,,,,,,,
Gm6106,EG619865,,,,,,,,,,,,,,,,,,
Gm6107,EG619873,,,,,,,,,,,,,,,,,,
Gm6108,0,,,,,,,,,,,,,,,,,,
Gm6109,EG619883,,,,,,,,,,,,,,,,,,
Ighv1-71,EG619886,Gm6110,,,,,,,,,,,,,,,,,
Rps27a-ps2,EG619900,Gm6111,,,,,,,,,,,,,,,,,
Gm11920,OTTMUSG00000004889,,,,,,,,,,,,,,,,,,
Gm6112,EG619909,,,,,,,,,,,,,,,,,,
Gm6113,EG619914,,,,,,,,,,,,,,,,,,
Ighv1-72,Gm16709,Ighv186-1,,,,,,,,,,,,,,,,,
Gm6114,EG619917,,,,,,,,,,,,,,,,,,
Gm6115,EG619937,,,,,,,,,,,,,,,,,,
Gm13770,OTTMUSG00000014283,,,,,,,,,,,,,,,,,,
Gm6116,EG619945,,,,,,,,,,,,,,,,,,
Gm6117,EG619959,,,,,,,,,,,,,,,,,,
Igkv12-41,Gm16848,,,,,,,,,,,,,,,,,,
Gm12538,OTTMUSG00000007378,,,,,,,,,,,,,,,,,,
Igkv5-40-1,fp23r,,,,,,,,,,,,,,,,,,
Gm6118,EG619975,,,,,,,,,,,,,,,,,,
Gm6119,EG619980,,,,,,,,,,,,,,,,,,
Gm6120,0,,,,,,,,,,,,,,,,,,
Gm6121,0,,,,,,,,,,,,,,,,,,
Ighv1-77,Gm16746,,,,,,,,,,,,,,,,,,
Gm6122,EG619996,,,,,,,,,,,,,,,,,,
Gm6123,EG620009,Gm1831,,,,,,,,,,,,,,,,,
Gm12669,OTTMUSG00000007920,,,,,,,,,,,,,,,,,,
Igkv5-39,23-39,Gm1409,,,,,,,,,,,,,,,,,
Gm6124,0,,,,,,,,,,,,,,,,,,
Gm6125,EG620025,,,,,,,,,,,,,,,,,,
Igkv12-38,Gm16690,,,,,,,,,,,,,,,,,,
Gm6126,EG620071,,,,,,,,,,,,,,,,,,
C130026I21Rik,4930565N07Rik,OTTMUSG00000029174,,,,,,,,,,,,,,,,,
Gm17751,0,,,,,,,,,,,,,,,,,,
Igkv18-36,Gm16689,dv-36,,,,,,,,,,,,,,,,,
Vmn2r-ps137,EG620095,,,,,,,,,,,,,,,,,,
Gm6127,0,,,,,,,,,,,,,,,,,,
Igkv1-35,Gm16688,cu2,,,,,,,,,,,,,,,,,
Gm13666,OTTMUSG00000013277,,,,,,,,,,,,,,,,,,
Gm6128,EG620119,,,,,,,,,,,,,,,,,,
4930555K19Rik,0,,,,,,,,,,,,,,,,,,
Igkv8-34,0,,,,,,,,,,,,,,,,,,
Gm6129,EG620132,,,,,,,,,,,,,,,,,,
Mrgprb13,MrgB13,,,,,,,,,,,,,,,,,,
Gm6130,0,,,,,,,,,,,,,,,,,,
Ighv1-83,EG620140,Gm6131,,,,,,,,,,,,,,,,,
Gm6132,EG620143,,,,,,,,,,,,,,,,,,
Pvrig-ps,EG620147,Pvrig,,,,,,,,,,,,,,,,,
Gm6133,EG620155,,,,,,,,,,,,,,,,,,
Gm13409,OTTMUSG00000011959,,,,,,,,,,,,,,,,,,
Gm14371,OTTMUSG00000016444,,,,,,,,,,,,,,,,,,
Igkv6-29,19-29,Gm16692,,,,,,,,,,,,,,,,,
Gm6135,EG620205,,,,,,,,,,,,,,,,,,
Gm6136,EG620213,,,,,,,,,,,,,,,,,,
Gm6137,EG620228,,,,,,,,,,,,,,,,,,
Gm6138,EG620233,,,,,,,,,,,,,,,,,,
Siglec15,Cd33l3,EG620235,SIGLEC-I,,,,,,,,,,,,,,,,
Igkv8-26,Gm16945,,,,,,,,,,,,,,,,,,
Gpr52,EG620246,,,,,,,,,,,,,,,,,,
Gm6139,EG620248,,,,,,,,,,,,,,,,,,
Dcpp3,Dcpp-3,EG620253,SPT-3,,,,,,,,,,,,,,,,
Gm12641,OTTMUSG00000007807,,,,,,,,,,,,,,,,,,
Gm6140,EG620283,,,,,,,,,,,,,,,,,,
Gm6141,EG620290,,,,,,,,,,,,,,,,,,
Cntnap5c,Caspr5-3,EG620292,Gm325,,,,,,,,,,,,,,,,
Trav6n-6,ENSMUSG00000063944,ENSMUSG00000076802,Gm10895,,,,,,,,,,,,,,,,
Gm6142,EG620313,Tbca16,,,,,,,,,,,,,,,,,
BC002189,ENSMUSG00000074670,,,,,,,,,,,,,,,,,,
